,temp,lmn,sp_temp,man_on
2019-04-11 16:47:46,37.0949058532715,44.0267562866211,45.0,False
2019-04-11 16:47:47,37.152778625488295,43.8690338134766,45.0,False
2019-04-11 16:47:48,37.181713104248,43.810062408447294,45.0,False
2019-04-11 16:47:49,37.2106475830078,43.750938415527294,45.0,False
2019-04-11 16:47:50,37.2395820617676,43.6916732788086,45.0,False
2019-04-11 16:47:51,37.268516540527294,43.632251739502,45.0,False
2019-04-11 16:47:52,37.297454833984396,43.57267761230471,45.0,False
2019-04-11 16:47:53,37.326389312744105,43.5129623413086,45.0,False
2019-04-11 16:47:54,37.3553237915039,43.4531021118164,45.0,False
2019-04-11 16:47:55,37.38425827026371,43.393096923828104,45.0,False
2019-04-11 16:47:56,37.4131927490234,43.3329391479492,45.0,False
2019-04-11 16:47:57,37.4131927490234,43.371665954589794,45.0,False
2019-04-11 16:47:58,37.4421272277832,43.311363220214794,45.0,False
2019-04-11 16:47:59,37.4710655212402,43.25090026855471,45.0,False
2019-04-11 16:48:00,37.5,43.190299987793,45.0,False
2019-04-11 16:48:01,37.5289344787598,43.129554748535206,45.0,False
2019-04-11 16:48:02,37.557868957519496,43.0686645507813,45.0,False
2019-04-11 16:48:03,37.557868957519496,43.106651306152294,45.0,False
2019-04-11 16:48:04,37.5868034362793,43.04560852050779,45.0,False
2019-04-11 16:48:05,37.61574172973629,42.984405517578104,45.0,False
2019-04-11 16:48:06,37.6446762084961,42.923069000244105,45.0,False
2019-04-11 16:48:07,37.673610687255895,42.8615837097168,45.0,False
2019-04-11 16:48:08,37.702545166015604,42.7999496459961,45.0,False
2019-04-11 16:48:09,37.7314796447754,42.7381706237793,45.0,False
2019-04-11 16:48:10,37.7604179382324,42.676231384277294,45.0,False
2019-04-11 16:48:11,37.7604179382324,42.7131843566895,45.0,False
2019-04-11 16:48:12,37.7893524169922,42.6511077880859,45.0,False
2019-04-11 16:48:13,37.818286895752,42.58888626098629,45.0,False
2019-04-11 16:48:14,37.847221374511705,42.526515960693395,45.0,False
2019-04-11 16:48:15,37.847221374511705,42.563026428222706,45.0,False
2019-04-11 16:48:16,37.8761558532715,42.5005111694336,45.0,False
2019-04-11 16:48:17,37.9050903320313,42.4378433227539,45.0,False
2019-04-11 16:48:18,37.934028625488295,42.3750152587891,45.0,False
2019-04-11 16:48:19,37.962963104248,42.3120536804199,45.0,False
2019-04-11 16:48:20,37.9918975830078,42.2489433288574,45.0,False
2019-04-11 16:48:21,37.9918975830078,42.2847137451172,45.0,False
2019-04-11 16:48:22,38.0208320617676,42.2214584350586,45.0,False
2019-04-11 16:48:23,38.049766540527294,42.158054351806605,45.0,False
2019-04-11 16:48:24,38.049766540527294,42.193531036377,45.0,False
2019-04-11 16:48:25,38.078704833984396,42.129966735839794,45.0,False
2019-04-11 16:48:26,38.107639312744105,42.0662689208984,45.0,False
2019-04-11 16:48:27,38.1365737915039,42.0024185180664,45.0,False
2019-04-11 16:48:28,38.1365737915039,42.0374526977539,45.0,False
2019-04-11 16:48:29,38.1944427490234,41.874427795410206,45.0,False
2019-04-11 16:48:30,38.1944427490234,41.9091644287109,45.0,False
2019-04-11 16:48:31,38.2233772277832,41.844875335693395,45.0,False
2019-04-11 16:48:32,38.2523155212402,41.780426025390604,45.0,False
2019-04-11 16:48:33,38.28125,41.7158355712891,45.0,False
2019-04-11 16:48:34,38.28125,41.750129699706996,45.0,False
2019-04-11 16:48:35,38.3101844787598,41.685398101806605,45.0,False
2019-04-11 16:48:36,38.339118957519496,41.6205177307129,45.0,False
2019-04-11 16:48:37,38.3680534362793,41.555488586425795,45.0,False
2019-04-11 16:48:38,38.39699172973629,41.4902954101563,45.0,False
2019-04-11 16:48:39,38.4259262084961,41.4249725341797,45.0,False
2019-04-11 16:48:40,38.4259262084961,41.4585304260254,45.0,False
2019-04-11 16:48:41,38.454860687255895,41.393058776855504,45.0,False
2019-04-11 16:48:42,38.454860687255895,41.4264678955078,45.0,False
2019-04-11 16:48:43,38.483795166015604,41.360847473144496,45.0,False
2019-04-11 16:48:44,38.541664123535206,41.1960487365723,45.0,False
2019-04-11 16:48:45,38.541664123535206,41.2290153503418,45.0,False
2019-04-11 16:48:46,38.5706024169922,41.1629409790039,45.0,False
2019-04-11 16:48:47,38.599536895752,41.0967254638672,45.0,False
2019-04-11 16:48:48,38.628471374511705,41.030368804931605,45.0,False
2019-04-11 16:48:49,38.628471374511705,41.062892913818395,45.0,False
2019-04-11 16:48:50,38.6574058532715,40.9963874816895,45.0,False
2019-04-11 16:48:51,38.6574058532715,41.0287628173828,45.0,False
2019-04-11 16:48:52,38.6863403320313,40.962104797363295,45.0,False
2019-04-11 16:48:53,38.715278625488295,40.895294189453104,45.0,False
