PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
699811845 40000 40000 65535 1 65535 3130846163465 3130846166505
3992692343 40000 40000 65535 1 65535 3130946164353 3130946167393
3947857134 40000 40000 65535 1 65535 3131046163721 3131046166761
525247009 40000 40000 65535 1 65535 3131146164609 3131146167649
491600870 40000 40000 65535 1 65535 3131246165497 3131246168537
868437330 40000 40000 65535 1 65535 3131346170945 3131346177025
413342145 40000 40000 65535 1 65535 3131446170313 3131446174873
3529898806 40000 40000 65535 1 65535 3131546165121 3131546168161
910478163 40000 40000 65535 1 65535 3131646162969 3131646164489
2722299641 40000 40000 65535 1 65535 3131746169937 3131746172977
3475373424 40000 40000 65535 1 65535 3131846163225 3131846167785
1248242631 40000 40000 65535 1 65535 3131946168673 3131946171713
1010457836 40000 40000 65535 1 65535 3132046166521 3132046171081
1910330572 40000 40000 65535 1 65535 3132146168929 3132146173489
3598030491 40000 40000 65535 1 65535 3132246166777 3132246169817
3216198964 40000 40000 65535 1 65535 3132346163105 3132346166145
4140521297 40000 40000 65535 1 65535 3132446168553 3132446173113
3673483307 40000 40000 65535 1 65535 3132546161841 3132546164881
4130294754 40000 40000 65535 1 65535 3132646168809 3132646171849
1789819101 40000 40000 65535 1 65535 3132746163617 3132746165137
764748066 40000 40000 65535 1 65535 3132846162985 3132846166025
367809142 40000 40000 65535 1 65535 3132946162353 3132946165393
4126180325 40000 40000 65535 1 65535 3133046164761 3133046167801
2210056226 40000 40000 65535 1 65535 3133146168689 3133146173249
2822054143 40000 40000 65535 1 65535 3133246168057 3133246172617
1529228557 40000 40000 65535 1 65535 3133346164385 3133346165905
2639701316 40000 40000 65535 1 65535 3133446168313 3133446172873
1127928931 40000 40000 65535 1 65535 3133546167681 3133546172241
776519048 40000 40000 65535 1 65535 3133646164009 3133646167049
3808760144 40000 40000 65535 1 65535 3133746163377 3133746164897
3019839135 40000 40000 65535 1 65535 3133846162745 3133846165785
3784390400 40000 40000 65535 1 65535 3133946162113 3133946165153
2272091485 40000 40000 65535 1 65535 3134046164521 3134046167561
3857422495 40000 40000 65535 1 65535 3134146166929 3134146169969
25640598 40000 40000 65535 1 65535 3134246161737 3134246164777
