PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
41148 40969 40969 41934 0 41200 6284533164069 6284533246149
41143 41055 41055 41895 0 41200 6285033163949 6285033249069
41138 40978 40978 41858 0 41200 6285533163829 6285533245909
41132 41012 41012 41809 0 41200 6286033162189 6286033250349
41126 41185 41185 41764 0 41200 6286533163589 6286533251749
41120 40923 40923 41720 0 41200 6287033161949 6287033248589
41114 41133 41133 41677 0 41200 6287533161829 6287533246949
41107 41199 41199 41621 0 41200 6288033164749 6288033249869
41101 40857 40857 41581 0 41200 6288533161589 6288533245189
41095 41187 41187 41539 0 41200 6289033162989 6289033249629
41088 41139 41139 41484 0 41200 6289533165909 6289533247989
41083 41128 41128 41456 0 41200 6290033162749 6290033252429
41078 40957 40957 41424 0 41200 6290533162629 6290533246229
41073 41150 41150 41389 0 41200 6291033162509 6291033249149
41070 41207 41207 41377 0 41200 6291533162389 6291533247509
41067 41080 41080 41359 0 41200 6292033163789 6292033250429
41065 41041 41041 41350 0 41200 6292533163669 6292533247269
41064 41066 41066 41349 0 41200 6293033163549 6293033248669
41064 40993 40993 41354 0 41200 6293533161909 6293533245509
41065 41007 41007 41367 0 41200 6294033163309 6294033249949
41066 41134 41134 41373 0 41200 6294533163189 6294533246789
41068 41065 41065 41389 0 41200 6295033161549 6295033245149
41070 41228 41228 41401 0 41200 6295533161429 6295533246549
41071 41111 41111 41397 0 41200 6296033161309 6296033247949
41073 41177 41177 41408 0 41200 6296533162709 6296533250869
41075 41129 41129 41417 0 41200 6297033159549 6297033246189
41078 41066 41066 41438 0 41200 6297533162469 6297533246069
41080 41128 41128 41443 0 41200 6298033160829 6298033247469
41083 41254 41254 41461 0 41200 6298533163749 6298533248869
41086 41086 41086 41478 0 41200 6299033162109 6299033248749
41089 40990 40990 41493 0 41200 6299533161989 6299533245589
41093 40963 40963 41520 0 41200 6300033164909 6300033251549
41096 41127 41127 41532 0 41200 6300533163269 6300533248389
41100 41082 41082 41558 0 41200 6301033163149 6301033248269
41103 41147 41147 41568 0 41200 6301533163029 6301533249669
41106 41293 41293 41581 0 41200 6302033161389 6302033244989
41108 41014 41014 41582 0 41200 6302533152149 6302533228149
41110 41086 41086 41587 0 41200 6303033150509 6303033228029
41111 40997 40997 41581 0 41200 6303533154949 6303533229429
41112 41255 41255 41579 0 41200 6304033162429 6304033253629
41113 41135 41135 41579 0 41200 6304533159269 6304533238309
41114 40988 40988 41580 0 41200 6305033150029 6305033229069
41114 40891 40891 41569 0 41200 6305533149909 6305533219829
41114 41174 41174 41562 0 41200 6306033155869 6306033244029
41113 41094 41094 41543 0 41200 6306533164869 6306533249989
41112 41055 41055 41529 0 41200 6307033158669 6307033246829
41111 41214 41214 41516 0 41200 6307533155509 6307533231509
41109 41019 41019 41492 0 41200 6308033153869 6308033232909
41107 41198 41198 41471 0 41200 6308533144629 6308533214549
41104 41063 41063 41439 0 41200 6309033159709 6309033246349
41102 41234 41234 41424 0 41200 6309533153509 6309533227989
41100 40987 40987 41408 0 41200 6310033156429 6310033240029
41098 41154 41154 41391 0 41200 6310533157829 6310533235349
41096 41017 41017 41373 0 41200 6311033147069 6311033226109
41095 41106 41106 41369 0 41200 6311533163669 6311533248789
41094 41168 41168 41361 0 41200 6312033162029 6312033244109
41094 41312 41312 41364 0 41200 6312533149749 6312533224229
41094 41151 41151 41363 0 41200 6313033148109 6313033227149
41094 41109 41109 41360 0 41200 6313533151029 6313533222469
41095 41314 41314 41369 0 41200 6314033158509 6314033246669
41097 41188 41188 41387 0 41200 6314533152309 6314533226789
41099 41226 41226 41400 0 41200 6315033149149 6315033225149
41103 41122 41122 41436 0 41200 6315533150549 6315533225029
41107 41179 41179 41465 0 41200 6316033147389 6316033223389
41113 41282 41282 41516 0 41200 6316533159429 6316533244549
41119 41163 41163 41559 0 41200 6317033151709 6317033232269
41125 41029 41029 41597 0 41200 6317533150069 6317533226069
41132 41313 41313 41647 0 41200 6318033156029 6318033236589
41140 41279 41279 41706 0 41200 6318533146789 6318533216709
41147 41269 41269 41747 0 41200 6319033157309 6319033243949
41155 41179 41179 41802 0 41200 6319533158709 6319533236229
41162 41039 41039 41841 0 41200 6320033161629 6320033246749
41170 41020 41020 41896 0 41200 6320533153909 6320533232949
41176 41152 41152 41922 0 41200 6321033147709 6321033226749
41183 41229 41229 41967 0 41200 6321533162789 6321533249429
41188 41092 41092 41986 0 41200 6322033156589 6322033240189
41192 41158 41158 41999 0 41200 6322533150389 6322533223349
41195 41141 41141 42005 0 41200 6323033145709 6323033221709
41197 41449 41449 42005 0 41200 6323533145589 6323533213989
41197 41224 41224 41986 0 41200 6324033160669 6324033244269
41197 41064 41064 41976 0 41200 6324533157509 6324533235029
41196 41280 41280 41958 0 41200 6325033149789 6325033227309
41195 41287 41287 41946 0 41200 6325533157269 6325533233269
41193 40982 40982 41923 0 41200 6326033152589 6326033230109
41191 41178 41178 41906 0 41200 6326533158549 6326533245189
41190 41253 41253 41903 0 41200 6327033152349 6327033235949
41188 41082 41082 41885 0 41200 6327533153749 6327533228229
41187 41213 41213 41883 0 41200 6328033147549 6328033223549
41185 40964 40964 41865 0 41200 6328533148949 6328533218869
41184 41179 41179 41862 0 41200 6329033160989 6329033244589
41183 41027 41027 41857 0 41200 6329533156309 6329533230789
41181 41165 41165 41838 0 41200 6330033162269 6330033241309
41179 41161 41161 41822 0 41200 6330533151509 6330533225989
41176 41146 41146 41793 0 41200 6331033155949 6331033234989
41174 41334 41334 41782 0 41200 6331533160389 6331533245509
41170 41172 41172 41744 0 41200 6332033157229 6332033237789
41167 41155 41155 41724 0 41200 6332533151029 6332533225509
41164 41045 41045 41703 0 41200 6333033147869 6333033222349
41161 41069 41069 41682 0 41200 6333533141669 6333533210069
41158 41137 41137 41661 0 41200 6334033158269 6334033241869
41156 40958 40958 41653 0 41200 6334533156629 6334533235669
41154 41206 41206 41641 0 41200 6335033147389 6335033223389
41151 41058 41058 41615 0 41200 6335533147269 6335533218709
41149 41134 41134 41604 0 41200 6336033154749 6336033235309
41146 41024 41024 41578 0 41200 6336533159189 6336533244309
41143 41089 41089 41554 0 41200 6337033152989 6337033232029
41140 41259 41259 41531 0 41200 6337533148309 6337533219749
41137 40978 40978 41508 0 41200 6338033148189 6338033225709
41134 41226 41226 41486 0 41200 6338533145029 6338533213429
41130 41059 41059 41450 0 41200 6339033169229 6339033252829
41127 41099 41099 41431 0 41200 6339533153909 6339533226869
41123 41094 41094 41397 0 41200 6340033155309 6340033237389
41120 41270 41270 41378 0 41200 6340533147589 6340533220549
41117 41086 41086 41357 0 41200 6341033144429 6341033221949
41114 41089 41089 41335 0 41200 6341533159509 6341533250709
41112 41120 41120 41325 0 41200 6342033183709 6342033308349
41111 41177 41177 41324 0 41200 6342533175989 6342533277829
41109 40941 40941 41306 0 41200 6343033168269 6343033265549
41109 41147 41147 41314 0 41200 6343533183349 6343533300389
41108 41011 41011 41303 0 41200 6344033189309 6344033318509
41108 41158 41158 41305 0 41200 6344533160309 6344533248469
41108 40993 40993 41303 0 41200 6345033166269 6345033265069
41108 41057 41057 41301 0 41200 6345533157029 6345533240629
41108 41229 41229 41297 0 41200 6346033161469 6346033248109
41108 41085 41085 41293 0 41200 6346533159829 6346533246469
41108 41182 41182 41289 0 41200 6347033156669 6347033244829
41107 41132 41132 41272 0 41200 6347533161109 6347533246229
41107 41204 41204 41271 0 41200 6348033160989 6348033247629
41106 41298 41298 41255 0 41200 6348533151749 6348533232309
41106 41209 41209 41255 0 41200 6349033159229 6349033244349
41107 41066 41066 41265 0 41200 6349533162149 6349533244229
41108 41215 41215 41272 0 41200 6350033158989 6350033247149
41110 41220 41220 41289 0 41200 6350533157349 6350533240949
41112 41191 41191 41302 0 41200 6351033157229 6351033243869
41116 41076 41076 41338 0 41200 6351533160149 6351533246789
41120 41134 41134 41367 0 41200 6352033156989 6352033242109
41124 41287 41287 41393 0 41200 6352533159909 6352533245029
41130 41099 41099 41443 0 41200 6353033155229 6353033240349
41135 41214 41214 41472 0 41200 6353533150549 6353533229589
41141 41111 41111 41515 0 41200 6354033154989 6354033241629
41146 41076 41076 41541 0 41200 6354533154869 6354533238469
41152 41251 41251 41582 0 41200 6355033156269 6355033242909
41157 41024 41024 41608 0 41200 6355533157669 6355533244309
41161 41085 41085 41623 0 41200 6356033159069 6356033245709
41165 41135 41135 41643 0 41200 6356533158949 6356533245589
41168 41211 41211 41652 0 41200 6357033158829 6357033245469
41170 41082 41082 41653 0 41200 6357533161749 6357533245349
41171 41089 41089 41646 0 41200 6358033157069 6358033242189
41172 41122 41122 41645 0 41200 6358533149349 6358533229909
41171 41058 41058 41622 0 41200 6359033158349 6359033246509
41169 41139 41139 41593 0 41200 6359533156709 6359533241829
41166 41160 41160 41559 0 41200 6360033155069 6360033241709
41163 41315 41315 41531 0 41200 6360533159509 6360533243109
41159 41087 41087 41494 0 41200 6361033156349 6361033242989
41155 41120 41120 41461 0 41200 6361533157749 6361533244389
41151 41134 41134 41431 0 41200 6362033154589 6362033242749
41147 41191 41191 41402 0 41200 6362533155989 6362533239589
41143 41262 41262 41373 0 41200 6363033157389 6363033242509
41140 41140 41140 41357 0 41200 6363533152709 6363533231749
41137 41254 41254 41338 0 41200 6364033154109 6364033240749
41136 41219 41219 41343 0 41200 6364533155509 6364533240629
41135 41193 41193 41341 0 41200 6365033156909 6365033243549
41135 41186 41186 41348 0 41200 6365533159829 6365533243429
41136 41208 41208 41363 0 41200 6366033159709 6366033246349
41138 41193 41193 41385 0 41200 6366533159589 6366533246229
41141 41114 41114 41414 0 41200 6367033156429 6367033241549
41145 41041 41041 41449 0 41200 6367533156309 6367533241429
41150 41110 41110 41492 0 41200 6368033156189 6368033244349
41154 41294 41294 41515 0 41200 6368533151509 6368533230549
41159 41161 41161 41551 0 41200 6369033155949 6369033242589
41164 41222 41222 41585 0 41200 6369533155829 6369533236389
41168 41184 41184 41604 0 41200 6370033155709 6370033242349
41171 41139 41139 41613 0 41200 6370533157109 6370533240709
41175 41138 41138 41639 0 41200 6371033155469 6371033239069
41178 41126 41126 41652 0 41200 6371533159909 6371533245029
41180 41129 41129 41654 0 41200 6372033155229 6372033241869
41182 41063 41063 41662 0 41200 6372533155109 6372533238709
41183 41100 41100 41659 0 41200 6373033154989 6373033240109
41183 41218 41218 41647 0 41200 6373533150309 6373533227829
41183 41139 41139 41641 0 41200 6374033154749 6374033239869
41181 41106 41106 41612 0 41200 6374533159189 6374533241269
41179 41151 41151 41590 0 41200 6375033156029 6375033241149
41177 41092 41092 41572 0 41200 6375533158949 6375533242549
41173 41105 41105 41531 0 41200 6376033155789 6376033242429
41170 41236 41236 41509 0 41200 6376533157189 6376533242309
41166 41193 41193 41475 0 41200 6377033155549 6377033242189
41162 41310 41310 41445 0 41200 6377533153909 6377533237509
41157 41175 41175 41403 0 41200 6378033155309 6378033240429
41154 41179 41179 41390 0 41200 6378533150629 6378533228149
41150 41184 41184 41360 0 41200 6379033156589 6379033243229
41148 41173 41173 41357 0 41200 6379533154949 6379533237029
41147 41244 41244 41360 0 41200 6380033156349 6380033241469
41146 41285 41285 41358 0 41200 6380533159269 6380533242869
41146 41277 41277 41365 0 41200 6381033153069 6381033239709
41148 41139 41139 41393 0 41200 6381533157509 6381533242629
41150 41258 41258 41412 0 41200 6382033154349 6382033240989
41154 41196 41196 41452 0 41200 6382533154229 6382533237829
41158 41099 41099 41484 0 41200 6383033157149 6383033243789
41163 41017 41017 41525 0 41200 6383533150949 6383533231509
41168 41279 41279 41561 0 41200 6384033155389 6384033240509
41174 41021 41021 41607 0 41200 6384533156789 6384533241909
41179 41235 41235 41636 0 41200 6385033155149 6385033241789
41184 41229 41229 41666 0 41200 6385533155029 6385533238629
41188 41042 41042 41684 0 41200 6386033154909 6386033241549
41191 40897 40897 41693 0 41200 6386533156309 6386533239909
41193 41228 41228 41694 0 41200 6387033153149 6387033239789
41194 41110 41110 41688 0 41200 6387533156069 6387533239669
41194 40850 40850 41676 0 41200 6388033154429 6388033239549
41192 41223 41223 41643 0 41200 6388533148229 6388533228789
41189 41369 41369 41608 0 41200 6389033154189 6389033240829
41184 41172 41172 41554 0 41200 6389533154069 6389533236149
41179 41118 41118 41511 0 41200 6390033153949 6390033242109
41173 40974 40974 41460 0 41200 6390533144709 6390533222229
41166 41221 41221 41401 0 41200 6391033146109 6391033228189
41160 41164 41164 41362 0 41200 6391533153589 6391533238709
41153 41190 41190 41309 0 41200 6392033154989 6392033241629
41147 41114 41114 41271 0 41200 6392533154869 6392533239989
41142 41294 41294 41245 0 41200 6393033153229 6393033238349
41137 41115 41115 41214 0 41200 6393533153109 6393533232149
41133 41157 41157 41194 0 41200 6394033154509 6394033241149
41130 41277 41277 41182 0 41200 6394533152869 6394533237989
41128 41273 41273 41178 0 41200 6395033152749 6395033239389
41127 41212 41212 41180 0 41200 6395533155669 6395533237749
41128 41067 41067 41202 0 41200 6396033152509 6396033240669
41130 41034 41034 41227 0 41200 6396533153909 6396533240549
41133 41105 41105 41258 0 41200 6397033153789 6397033240429
41137 41208 41208 41294 0 41200 6397533153669 6397533237269
41141 41139 41139 41323 0 41200 6398033156589 6398033243229
41145 41207 41207 41350 0 41200 6398533145829 6398533224869
41149 41100 41100 41375 0 41200 6399033154829 6399033241469
41154 41114 41114 41411 0 41200 6399533154709 6399533238309
41158 41215 41215 41432 0 41200 6400033153069 6400033239709
41161 41105 41105 41442 0 41200 6400533152949 6400533238069
41164 41070 41070 41455 0 41200 6401033152829 6401033237949
41166 41083 41083 41458 0 41200 6401533151189 6401533236309
41167 41411 41411 41452 0 41200 6402033149549 6402033236189
41168 40968 41011 41452 0 41200 6402533150949 6402533231509
41168 41015 41015 41441 0 41200 6403033153869 6403033238989
41167 41190 41190 41422 0 41200 6403533149189 6403533228229
41166 41313 41313 41409 0 41200 6404033156669 6404033243309
41165 41110 41110 41398 0 41200 6404533155029 6404533237109
41163 41028 41028 41376 0 41200 6405033153389 6405033240029
41161 41133 41133 41357 0 41200 6405533154789 6405533238389
41159 41276 41276 41341 0 41200 6406033153149 6406033239789
41156 41250 41250 41312 0 41200 6406533154549 6406533241189
41154 40975 40975 41300 0 41200 6407033152909 6407033239549
41152 41183 41183 41286 0 41200 6407533154309 6407533237909
41150 41090 41090 41272 0 41200 6408033152669 6408033240829
41149 41063 41063 41270 0 41200 6408533146469 6408533227029
41147 41145 41145 41252 0 41200 6409033153949 6409033240589
41146 41326 41326 41248 0 41200 6409533153829 6409533235909
41145 41385 41385 41241 0 41200 6410033152189 6410033238829
41144 41098 41098 41233 0 41200 6410533156629 6410533240229
41144 41022 41022 41238 0 41200 6411033151949 6411033237069
41144 41067 41067 41239 0 41200 6411533153349 6411533239989
41145 41302 41302 41251 0 41200 6412033151709 6412033238349
41146 41225 41225 41259 0 41200 6412533153109 6412533239749
41147 41140 41140 41265 0 41200 6413033152989 6413033241149
41149 41058 41058 41282 0 41200 6413533146789 6413533225829
41151 41083 41083 41297 0 41200 6414033157309 6414033242429
41153 40980 40980 41309 0 41200 6414533151109 6414533234709
41155 41113 41113 41321 0 41200 6415033152509 6415033237629
41157 41218 41218 41332 0 41200 6415533155429 6415533239029
41158 41090 41090 41330 0 41200 6416033155309 6416033241949
41158 41215 41215 41318 0 41200 6416533155189 6416533240309
41158 41280 41280 41312 0 41200 6417033150509 6417033238669
41157 41025 41025 41295 0 41200 6417533154949 6417533240069
41156 41103 41103 41282 0 41200 6418033150269 6418033238429
41154 41274 41274 41258 0 41200 6418533147109 6418533226149
41152 41296 41296 41239 0 41200 6419033150029 6419033236669
41151 41091 41091 41234 0 41200 6419533152949 6419533233509
41149 41051 41051 41215 0 41200 6420033151309 6420033236429
41148 41219 41219 41211 0 41200 6420533154229 6420533237829
41147 40985 40985 41204 0 41200 6421033154109 6421033239229
41146 41230 41230 41196 0 41200 6421533150949 6421533237589
41146 41237 41237 41200 0 41200 6422033155389 6422033242029
41145 41176 41176 41188 0 41200 6422533152229 6422533235829
41145 41078 41078 41191 0 41200 6423033150589 6423033238749
41145 41064 41064 41191 0 41200 6423533150469 6423533231029
41146 41196 41196 41202 0 41200 6424033151869 6424033238509
41146 41128 41128 41197 0 41200 6424533151749 6424533236869
41147 41331 41331 41206 0 41200 6425033153149 6425033238269
41147 41240 41240 41200 0 41200 6425533153029 6425533236629
41148 41152 41152 41208 0 41200 6426033151389 6426033234989
41149 41237 41237 41214 0 41200 6426533152789 6426533237909
41150 41228 41228 41220 0 41200 6427033152669 6427033237789
41152 41169 41169 41237 0 41200 6427533152549 6427533236149
41154 41167 41167 41251 0 41200 6428033150909 6428033237549
41157 41163 41163 41276 0 41200 6428533146229 6428533225269
41160 41361 41361 41298 0 41200 6429033150669 6429033235789
41163 41202 41202 41317 0 41200 6429533153589 6429533237189
41167 41227 41227 41349 0 41200 6430033150429 6430033237069
41171 41063 41063 41376 0 41200 6430533150309 6430533235429
41175 41078 41078 41403 0 41200 6431033148669 6431033235309
41180 41279 41279 41441 0 41200 6431533154629 6431533239749
41184 41279 41279 41463 0 41200 6432033151469 6432033238109
41188 41239 41239 41486 0 41200 6432533151349 6432533236469
41192 41202 41202 41511 0 41200 6433033152749 6433033239389
41195 41172 41172 41523 0 41200 6433533145029 6433533222549
41198 41175 41175 41539 0 41200 6434033154029 6434033239149
41201 41218 41218 41556 0 41200 6434533152389 6434533234469
41204 41171 41171 41575 0 41200 6435033150749 6435033235869
41206 41153 41153 41581 0 41200 6435533153669 6435533235749
41207 41234 41234 41578 0 41200 6436033150509 6436033235629
41208 41138 41138 41579 0 41200 6436533151909 6436533240069
41209 41226 41226 41584 0 41200 6437033150269 6437033239949
41209 41075 41075 41577 0 41200 6437533153189 6437533229189
41209 41193 41193 41573 0 41200 6438033150029 6438033233629
41208 41255 41255 41559 0 41200 6438533139269 6438533209189
41207 41168 41168 41549 0 41200 6439033154349 6439033244029
41205 41200 41200 41528 0 41200 6439533146629 6439533222629
41203 41376 41376 41511 0 41200 6440033149549 6440033231629
41201 41280 41280 41496 0 41200 6440533152469 6440533226949
41199 41035 41035 41482 0 41200 6441033143229 6441033220749
41197 41303 41303 41469 0 41200 6441533153749 6441533241909
41196 41015 41015 41468 0 41200 6442033146029 6442033228109
41195 41039 41039 41465 0 41200 6442533141349 6442533214309
41194 41331 41331 41460 0 41200 6443033144269 6443033226349
41194 41338 41338 41467 0 41200 6443533138069 6443533209509
41193 41235 41235 41457 0 41200 6444033147069 6444033232189
41193 41091 41091 41462 0 41200 6444533148469 6444533224469
41193 40901 40901 41464 0 41200 6445033137709 6445033215229
41193 41265 41265 41465 0 41200 6445533140629 6445533215109
41192 41124 41124 41452 0 41200 6446033138989 6446033216509
41192 41262 41262 41455 0 41200 6446533149509 6446533236149
41192 41106 41106 41457 0 41200 6447033150909 6447033232989
41191 41192 41192 41444 0 41200 6447533147749 6447533223749
41190 41287 41287 41435 0 41200 6448033144589 6448033231229
41188 41380 41380 41414 0 41200 6448533133829 6448533202229
41187 41346 41346 41409 0 41200 6449033147389 6449033234029
41185 41107 41107 41391 0 41200 6449533141189 6449533212629
41185 41175 41175 41400 0 41200 6450033148669 6450033230749
41185 41178 41178 41405 0 41200 6450533139429 6450533215429
41185 41126 41126 41406 0 41200 6451033145389 6451033230509
41186 41146 41146 41420 0 41200 6451533152869 6451533237989
41188 41229 41229 41442 0 41200 6452033146669 6452033228749
41189 41250 41250 41447 0 41200 6452533143509 6452533217989
41191 41126 41126 41465 0 41200 6453033167709 6453033272589
41193 41205 41205 41480 0 41200 6453533164549 6453533275509
41195 41075 41075 41494 0 41200 6454033150749 6454033248029
41197 41201 41201 41508 0 41200 6454533225109 6454533396869
41198 41242 41242 41508 0 41200 6455033153549 6455033240189
41199 41080 41080 41511 0 41200 6455533151909 6455533238549
41199 41205 41205 41503 0 41200 6456033148749 6456033233869
41199 41208 41208 41499 0 41200 6456533151669 6456533236789
41199 41329 41329 41497 0 41200 6457033150029 6457033235149
41198 41342 41342 41483 0 41200 6457533148389 6457533230469
41197 41221 41221 41473 0 41200 6458033149789 6458033234909
41196 41312 41312 41465 0 41200 6458533143589 6458533221109
41196 41165 41165 41470 0 41200 6459033148029 6459033234669
41195 41285 41285 41460 0 41200 6459533149429 6459533229989
41196 41171 41171 41477 0 41200 6460033149309 6460033234429
41197 40974 40974 41489 0 41200 6460533149189 6460533232789
41199 41097 41097 41510 0 41200 6461033149069 6461033234189
41200 41340 41340 41515 0 41200 6461533148949 6461533234069
41202 41172 41172 41533 0 41200 6462033150349 6462033236989
41204 41140 41140 41549 0 41200 6462533148709 6462533232309
41206 41199 41199 41563 0 41200 6463033150109 6463033235229
41207 41054 41054 41564 0 41200 6463533146949 6463533225989
41208 41141 41141 41568 0 41200 6464033148349 6464033234989
41208 41124 41124 41561 0 41200 6464533148229 6464533230309
41207 41139 41139 41544 0 41200 6465033148109 6465033233229
41206 41091 41091 41533 0 41200 6465533151029 6465533231589
41204 41336 41336 41512 0 41200 6466033147869 6466033232989
41201 41408 41408 41482 0 41200 6466533147749 6466533232869
41197 41055 41055 41444 0 41200 6467033146109 6467033234269
41194 41213 41213 41425 0 41200 6467533147509 6467533231109
41190 41353 41353 41393 0 41200 6468033147389 6468033232509
41187 41112 41112 41377 0 41200 6468533142709 6468533221749
41184 41286 41286 41358 0 41200 6469033147149 6469033233789
41182 41219 41219 41352 0 41200 6469533148549 6469533233669
41181 41154 41154 41355 0 41200 6470033149949 6470033236589
41180 41231 41231 41353 0 41200 6470533148309 6470533233429
41180 41370 41370 41360 0 41200 6471033146669 6471033233309
41181 41132 41132 41377 0 41200 6471533149589 6471533237749
41183 41216 41216 41401 0 41200 6472033147949 6472033239149
41186 41114 41114 41431 0 41200 6472533146309 6472533225349
41189 40994 40994 41456 0 41200 6473033147709 6473033231309
41192 41031 41031 41478 0 41200 6473533138469 6473533211429
41196 41270 41270 41511 0 41200 6474033145949 6474033226509
41199 40835 40870 41528 0 41200 6474533144309 6474533221829
41201 41105 41105 41533 0 41200 6475033135069 6475033214109
41202 41098 41098 41529 0 41200 6475533137989 6475533210949
41201 41287 41287 41505 0 41200 6476033139389 6476033213869
41200 41284 41284 41490 0 41200 6476533149909 6476533230469
41197 41283 41283 41453 0 41200 6477033140669 6477033219709
41192 41183 41183 41399 0 41200 6477533135989 6477533210469
41188 41257 41257 41369 0 41200 6478033137389 6478033214909
41183 41330 41330 41328 0 41200 6478533132709 6478533201109
41178 41334 41334 41291 0 41200 6479033149309 6479033235949
41174 41180 41180 41268 0 41200 6479533141589 6479533214549
41171 41228 41228 41256 0 41200 6480033150589 6480033234189
41169 41143 41143 41253 0 41200 6480533142869 6480533215829
41169 41137 41137 41269 0 41200 6481033144269 6481033224829
41169 41377 41377 41277 0 41200 6481533151749 6481533236869
41171 41144 41144 41306 0 41200 6482033150109 6482033235229
41174 41210 41210 41339 0 41200 6482533146949 6482533225989
41178 41151 41151 41377 0 41200 6483033148349 6483033233469
41182 41048 41048 41409 0 41200 6483533137589 6483533212069
41187 41354 41354 41450 0 41200 6484033149629 6484033237789
41192 41284 41284 41487 0 41200 6484533147989 6484533225509
41196 41256 41256 41508 0 41200 6485033144829 6485033225389
41201 41288 41288 41544 0 41200 6485533144709 6485533220709
41205 41133 41133 41566 0 41200 6486033143069 6486033228189
41209 41348 41348 41590 0 41200 6486533149029 6486533232629
41213 41218 41218 41615 0 41200 6487033147389 6487033232509
41217 41119 41119 41640 0 41200 6487533148789 6487533233909
41221 41262 41262 41667 0 41200 6488033148669 6488033235309
